chr1	1003890	1056909	1
chr1	1102216	4331152	1
chr1	4842544	6504201	1
chr1	7046057	7307085	1
chr1	7687307	8085228	1
chr1	9536878	10286614	1
chr1	10345179	10391927	1
chr1	10543033	10934143	1
chr1	11134200	11477648	1
chr1	11942354	12092348	1
chr1	12380025	12423681	1
chr1	14214854	16582609	1
chr1	19057932	19418102	1
chr1	19474424	19992802	1
chr1	20170628	22424495	1
chr1	22624220	23835013	1
chr1	23875976	24711184	1
chr1	25255328	25298900	1
chr1	25357190	25884980	1
chr1	26769320	29396890	1
chr1	30154338	31113665	1
chr1	31379545	32260948	1
chr1	32310591	33066406	1
chr1	33556323	33879410	1
chr1	33926675	34222313	1
chr1	35373242	35925390	1
chr1	36063433	37262475	1
chr1	38003402	38542561	1
chr1	38910192	40371834	1
chr1	40430122	40571038	1
chr1	41708891	42218980	1
chr1	42408236	43882420	1
chr1	44769761	44890580	1
chr1	45027865	45156024	1
chr1	45205183	46196091	1
chr1	46346747	46419546	1
chr1	46488090	46716351	1
chr1	46886483	46938695	1
chr1	47506848	47729417	1
chr1	47889982	47939621	1
chr1	48063949	48331699	1
chr1	48372474	48590126	1
chr1	49387386	49632466	1
chr1	50676079	50968987	1
chr1	51117943	53131530	1
chr1	53522841	53575210	1
chr1	53659612	53788073	1
chr1	54007855	54060881	1
chr1	54102312	54635732	1
chr1	55430146	56203707	1
chr1	56277759	56559519	1
chr1	56941195	57608509	1
chr1	57794842	58014379	1
chr1	58142596	58206094	1
chr1	58494866	58726185	1
chr1	59210102	59250886	1
chr1	59384543	63727975	1
chr1	63785425	64649682	1
chr1	64677052	64702085	1
chr1	65039045	66107891	1
chr1	66449635	66938835	1
chr1	67117385	67252900	1
chr1	67875586	67966770	1
chr1	68791793	68903387	1
chr1	69036231	69441629	1
chr1	69519824	74837000	1
chr1	75144546	75176820	1
chr1	75355115	75438784	1
chr1	75926373	75997032	1
chr1	77045741	77086080	1
chr1	77392614	77439875	1
chr1	78110249	79128135	1
chr1	79294597	79364059	1
chr1	79781067	80297137	1
chr1	80549937	80658311	1
chr1	80831228	80888853	1
chr1	81055303	84541572	1
chr1	84614028	84843582	1
chr1	85811758	86039499	1
chr1	86211552	86892277	1
chr1	87099791	88608674	1
chr1	88649154	89413175	1
chr1	90064042	90308177	1
chr1	90770630	91374528	1
chr1	91588995	91638460	1
chr1	92021713	93830296	1
chr1	93916432	94021855	1
chr1	94151081	95916492	1
chr1	96086446	100300694	1
chr1	100353428	100457048	1
chr1	101175684	102338912	1
chr1	103714444	103750707	1
chr1	104003115	104098282	1
chr1	104471753	104523261	1
chr1	104987064	105017069	1
chr1	105714938	105738602	1
chr1	109767991	109856829	1
chr1	110041480	110080934	1
chr1	111312637	111413029	1
chr1	111489163	111507894	1
chr1	111658744	111713627	1
chr1	111821642	111894234	1
chr1	112956150	113005665	1
chr1	113614937	114673225	1
chr1	114798995	114828539	1
chr1	115605497	115770275	1
chr1	116081412	117352359	1
chr1	117574567	117624710	1
chr1	117743789	117874349	1
chr1	118162925	118336533	1
chr1	119385200	120057468	1
chr1	120106678	120588041	1
chr1	146012400	146953348	1
chr1	147241889	152092052	1
chr1	152199316	154114891	1
chr1	154431716	154469113	1
chr1	154599333	154972495	1
chr1	155016370	155434715	1
chr1	156829948	156878894	1
chr1	156997693	157016538	1
chr1	157813619	157846369	1
chr1	158711829	158914712	1
chr1	158978734	159613415	1
chr1	159706891	159753998	1
chr1	159992616	160032327	1
