chr4	155141317	155338672	1
chr4	154981013	155135396	1
chr4	154913454	154939173	1
chr4	154171128	154835391	1
chr4	153535855	154138149	1
chr4	153348646	153426100	1
chr4	153005752	153324496	1
chr4	152649164	152861570	1
chr4	151172255	152605188	1
chr4	150878926	151069282	1
chr4	150416553	150700891	1
chr4	150369461	150387055	1
chr4	102986086	150325460	1
chr3	149990767	150133521	1
chr3	149049100	149611501	1
chr3	148928158	149016865	1
chr3	148236213	148710847	1
chr3	147932736	148038296	1
chr3	147844151	147876104	1
chr3	86799633	147779894	1
chr1	161034239	161099675	1
chr1	160850008	160874714	1
chr1	160710521	160749460	1
chr1	160321430	160630004	1
chr1	160165207	160202184	1
chr1	159929782	160010813	1
chr1	159601941	159894899	1
chr1	159377616	159451960	1
chr1	158925026	159172029	1
chr1	158750006	158840340	1
chr1	158550752	158586752	1
chr1	157437804	158523857	1
chr1	157168989	157329855	1
chr1	156869856	157015141	1
chr1	155869632	156646071	1
chr1	155453941	155766245	1
chr1	154463626	154530201	1
chr1	154087503	154428387	1
chr1	153549003	153709688	1
chr1	153488772	153521497	1
chr1	153214694	153322707	1
chr1	152767229	153100846	1
chr1	152608919	152716969	1
chr1	150679877	152169783	1
chr1	150026272	150535007	1
chr1	149467998	149754773	1
chr1	148652103	149437872	1
chr1	147110138	147434621	1
chr1	145596555	145966808	1
chr1	145501846	145538819	1
chr1	144906219	145407310	1
chr1	144584335	144729244	1
chr1	144178788	144216290	1
chr1	144083505	144104448	1
chr1	143188554	143754401	1
chr1	142992220	143041943	1
chr1	142644387	142891793	1
chr1	142520911	142589205	1
chr1	140668254	140897016	1
chr1	140468553	140502434	1
chr1	139980579	140175542	1
chr1	139798595	139833774	1
chr1	139338788	139353651	1
chr1	138519069	139233572	1
chr1	137862891	138327800	1
chr1	137591076	137702893	1
chr1	137447941	137553360	1
chr1	137345105	137412474	1
chr1	136703302	137230744	1
chr1	135985512	136663283	1
chr1	135712220	135839204	1
chr1	135452067	135545119	1
chr1	134977928	135244818	1
chr1	134429640	134804296	1
chr1	134164856	134341171	1
chr1	133922547	133960300	1
chr1	133354601	133410009	1
chr1	133051632	133332400	1
chr1	195498644	195723972	1
chr1	195130951	195431843	1
chr1	194596520	194628755	1
chr1	194499408	194571736	1
chr1	193964987	194387431	1
chr1	193803390	193812162	1
chr1	193452398	193774584	1
chr1	193172382	193311168	1
chr1	193066024	193099324	1
chr1	192860309	192957144	1
chr1	192615966	192832483	1
chr1	192393508	192579119	1
chr1	191972747	192139606	1
chr1	191710779	191862118	1
chr1	191534818	191571301	1
chr1	190696496	191381046	1
chr1	190354968	190572174	1
chr1	190204955	190256491	1
chr1	190076286	190173210	1
chr1	189969613	190045481	1
chr1	189891288	189934976	1
chr1	189625044	189739240	1
chr1	189550791	189588089	1
chr1	188921137	189402350	1
chr1	188260479	188672227	1
chr1	187735954	188140126	1
chr1	187454758	187619508	1
chr1	187278014	187422757	1
chr1	187121793	187184156	1
chr1	185803836	186923564	1
chr1	185485572	185767228	1
chr1	185350674	185443752	1
chr1_random	219744	345555	1
chr1	184668277	184921612	1
chr1	184311235	184380114	1
chr1	184247928	184311200	1
chr4	155141317	155301904	2
chr4	154981013	155124137	2
chr4	154550360	154800414	2
chr4	154198935	154510362	2
chr4	153976240	154138149	2
chr4	153870849	153941117	2
chr4	153570600	153836514	2
chr4	153376595	153426100	2
chr4	153005752	153295183	2
chr4	152685986	152861570	2
chr4	151172255	152467772	2
chr4	151029175	151069282	2
chr4	150917169	150986814	2
chr4	150416553	150665107	2
chr4	149968761	150167555	2
chr4	149825712	149875766	2
chr4	149574751	149596458	2
chr4	149204916	149387692	2
chr4	149139484	149171636	2
chr4	149067649	149112577	2
chr4	148609072	148982550	2
chr4	148546026	148577508	2
chr4	147709223	148404316	2
chr4	144885655	147578739	2
chr4	144722549	144854910	2
chr4	143982396	144629612	2
chr4	140074112	143030113	2
chr4	138936214	140054783	2
chr4	138553865	138824893	2
chr4	137716364	138526680	2
chr4	137409265	137683338	2
chr4	136915101	137370355	2
chr4	136665705	136844934	2
chr4	136262313	136410017	2
chr4	135953350	136231987	2
chr4	135762075	135811882	2
chr4	135490535	135583074	2
chr4	135394087	135461374	2
chr4	135334618	135377244	2
chr4	134876237	135213345	2
chr4	134644079	134842879	2
chr4	134475874	134550283	2
chr4	133574904	134471024	2
chr4	133140061	133545830	2
chr4	133068838	133093904	2
chr4	132920177	133038102	2
chr4	132830468	132864197	2
chr4	132492992	132792208	2
chr4	132193597	132417473	2
chr4	131895070	132145674	2
chr4	131801844	131824321	2
chr4	131594729	131771245	2
chr4	131350804	131571264	2
chr4	130827987	131271240	2
chr4	129928047	130639754	2
chr4	129736667	129893989	2
chr4	129504225	129695787	2
chr4	129250624	129460622	2
chr4	129074260	129159640	2
chr4	128765190	129012261	2
chr4	128454962	128656262	2
chr4	127060369	128422974	2
chr4	123897853	124853787	2
chr4	123247134	123375843	2
chr4	120430203	123153322	2
chr4	118960890	119264820	2
chr4	118843138	118870886	2
chr4	118675028	118742528	2
chr4	117205513	118309285	2
chr4	116984014	117163456	2
chr4	116735235	116944284	2
chr4	116705840	116717257	2
chr4	116539711	116667796	2
chr4	116251217	116302389	2
chr4	116022506	116052468	2
chr4	115895386	115993655	2
chr4	115790133	115849995	2
chr4	115649595	115754136	2
chr4	115403244	115429517	2
chr4	114778838	115251959	2
chr4	114166054	114774093	2
chr4	110850196	114130833	2
chr4	110558574	110811439	2
chr4	110130289	110508660	2
chr4	109628398	110119956	2
chr4	109307959	109598000	2
chr4	108880447	109242347	2
chr4	108603975	108789524	2
chr4	107084678	108510232	2
chr4	105748022	106980035	2
chr4	104151395	105624338	2
chr4	103793971	104051576	2
chr4	103033203	103291295	2
chr4	94608691	94774612	2
chr4	94815926	95111187	2
chr4	95222712	96363334	2
chr4	96406832	96830502	2
chr4	96923297	97104217	2
chr4	97131812	97272760	2
chr4	97381121	97418930	2
chr4	97453153	97490017	2
chr4	97523882	98000770	2
chr4	98031097	98221084	2
chr4	98322622	98567114	2
chr4	98601963	98830220	2
chr4	98856633	98914511	2
chr4	99014453	99294312	2
chr4	99331657	99728933	2
chr4	99978707	100042428	2
chr4	100076914	100400740	2
chr4	100428272	100469014	2
chr4	100597916	100808878	2
chr4	100839862	102768212	2
chr3	156908140	159599772	2
chr3	156683852	156808799	2
chr3	156378659	156556373	2
chr3	155963390	156343239	2
chr3	155649150	155871928	2
chr3	155113131	155145957	2
chr3	154921155	154944696	2
chr3	154357085	154744006	2
chr3	153846789	154236384	2
chr3	153585217	153805108	2
chr3	152117573	153558886	2
chr3	151554401	151907501	2
chr3	151412059	151438081	2
chr3	150734565	151164913	2
chr3	150530714	150594304	2
chr3	150357574	150501791	2
chr3	150289668	150335027	2
chr3	150031395	150099326	2
chr3	149447122	149587183	2
chr3	149173516	149394166	2
chr3	149049100	149122369	2
chr3	148970742	149016865	2
chr3	148284303	148710847	2
chr3	147961884	148038296	2
chr3	147193852	147747566	2
chr3	146803862	146877766	2
chr3	145777867	146753914	2
chr3	145395939	145675256	2
chr3	145109254	145360080	2
chr3	144989489	145036085	2
chr3	142157631	144973567	2
chr5	106089973	106121116	2
chr5	106170093	106209737	2
chr5	106325458	106809260	2
chr5	107027848	107152595	2
chr5	107237682	107256699	2
chr5	107268003	107750012	2
chr5	107875820	107954862	2
chr5	108082285	108221962	2
chr5	108455020	108478130	2
chr5	108498024	108592809	2
chr5	108635353	108663636	2
chr3	121968838	122189062	2
chr3	121568703	121860631	2
chr3	121078911	121474667	2
chr3	120571170	120887705	2
chr3	117947041	120526062	2
chr3	116538791	117598103	2
chr3	116145505	116299218	2
chr3	115965774	116109800	2
chr3	115883256	115936549	2
chr3	115653914	115789378	2
chr3	115468871	115604407	2
chr3	115112717	115436003	2
chr3	114600449	115068157	2
chr3	114442165	114527874	2
chr3	113510510	114404049	2
chr3	113330494	113480028	2
chr3	112747269	113117579	2
chr3	112620132	112712698	2
chr3	112347502	112494172	2
chr3	111787100	112153769	2
chr3	109941366	110935707	2
chr3	109516020	109892071	2
chr3	108963101	109199846	2
chr3	103423480	108693212	2
chr3	103307918	103386816	2
chr3	103168985	103255368	2
chr3	103112403	103133109	2
chr3	102971744	103087629	2
chr3	102268465	102870791	2
chr3	101785289	102209389	2
chr3	101332818	101357709	2
chr3	101257912	101294913	2
chr3	100848918	101052856	2
chr3	100769786	100807787	2
chr3	100448431	100740008	2
chr3	100122749	100421682	2
chr3	99138758	100049939	2
chr3	98229676	98940110	2
chr3	97923980	98165490	2
chr1	133259295	133431396	2
chr3	97681716	97826278	2
chr3	96385350	96711868	2
chr3	143708940	143759512	2
chr3	97493676	97556834	2
chr3	97363205	97391793	2
chr3	96531778	97091846	2
chr13	117851501	117880366	2
chr13	117792976	117848968	2
chr3	95838681	96105220	2
chr3	95555534	95808286	2
chr3	94739465	95506248	2
chr3	94362440	94679866	2
chr3	90544523	94310282	2
chr3	90451218	90487112	2
chr3	89267601	90444184	2
chr3	89189357	89225678	2
chr3	88947170	89154433	2
chr3	88751924	88806168	2
chr3	88540996	88748362	2
chr3	88132050	88244324	2
chr3	88026086	88107074	2
chr3	87952030	87982281	2
chr3	87730848	87836208	2
chr3	87292126	87497813	2
chr3	87154495	87285652	2
chr3	86833436	87072904	2
chr1	175789341	176100685	2
chr1	175255148	175365990	2
chr1	175170616	175228237	2
chr1	174389710	175004883	2
chr1	173584849	174330953	2
chr1	173333423	173494408	2
chr1	172922262	173167071	2
chr1	172792566	172861017	2
chr1	172313270	172697995	2
chr1	170839683	172279333	2
chr1	170236708	170706856	2
chr1	169975182	170197308	2
chr1	169840462	169975182	2
chr1	169466389	169719678	2
chr1	169234058	169283053	2
chr1	169106157	169220832	2
chr1	168926080	169079163	2
chr1	168689143	168791259	2
chr1	168627429	168652022	2
chr1	167534385	168388730	2
chr1	166867476	167501472	2
chr1	166057285	166756103	2
chr1	165978468	166029587	2
chr1	165765454	165883369	2
chr1	165690637	165713504	2
chr1	165520274	165667572	2
chr1	165420429	165437231	2
chr1	164024133	165374821	2
chr1	163249050	163985195	2
chr1	162463953	163188350	2
chr1	162412655	162432299	2
chr1	162208537	162394362	2
chr1	161396446	162170931	2
chr1	161269473	161282198	2
chr1	161214506	161251913	2
chr1	161066536	161099675	2
chr1	160542878	160630004	2
chr1	160366907	160495295	2
chr1	159601941	159739788	2
chr1	159410244	159451960	2
chr1	158925026	159128385	2
chr1	158750006	158815646	2
chr1	157462241	158523857	2
chr1	157200391	157329855	2
chr1	156869856	156977604	2
chr1	155902104	156598391	2
